label,truncated,occluded,alpha,left-top-x,left-top-y,right-bottom-x,right-bottom-y,height,width,length,x,y,z,rotation_y,image
Car,0.0,2,1.75,467.78,177.8,496.56,196.57,1.56,1.7,4.41,-11.12,2.01,62.93,1.58,5798
Car,0.0,0,-0.82,637.32,169.76,681.1,188.94,1.53,1.57,3.54,4.04,1.29,59.18,-0.75,5798
Car,0.0,1,1.87,302.26,130.38,532.2,303.08,2.11,2.04,4.62,-2.54,1.49,11.16,1.65,4327
Car,0.0,1,-2.85,339.49,165.49,476.14,229.98,1.86,1.69,3.69,-6.16,1.68,22.11,-3.12,4184
Car,0.0,2,-2.9,376.78,170.11,498.54,218.25,1.68,1.69,4.07,-6.33,1.61,26.63,-3.13,4184
Car,0.0,0,-1.78,784.83,150.27,840.89,189.51,2.04,1.99,4.82,11.2,0.89,40.26,-1.52,4184
Car,0.0,2,-2.94,412.89,172.94,514.1,208.41,1.48,1.56,4.12,-6.42,1.51,31.71,-3.14,4184
Car,0.0,2,-2.96,434.24,164.98,530.09,200.84,1.74,1.75,4.57,-6.51,1.38,36.87,-3.13,4184
Car,0.0,0,-1.8,668.92,182.7,778.1,253.41,1.38,1.51,4.1,2.4,1.62,16.47,-1.66,3111
Car,0.49,0,-2.18,855.7,155.55,1241.0,374.0,1.6,1.66,3.55,3.49,1.52,5.76,-1.66,3111
Car,0.0,0,-1.55,567.11,173.0,620.51,224.67,1.61,1.66,3.2,-0.56,1.64,24.32,-1.58,3493
Car,0.0,0,1.74,465.13,177.41,507.96,211.33,1.66,1.61,3.46,-6.37,1.91,37.36,1.57,3493
Car,0.0,0,1.66,530.39,175.27,552.72,192.07,1.49,1.67,4.38,-6.34,1.74,67.06,1.57,3493
Car,0.0,1,-2.09,972.98,162.51,1057.66,193.97,1.36,1.5,4.21,18.76,0.94,33.66,-1.59,3493
Car,0.0,0,1.82,66.33,190.08,175.84,258.97,1.78,1.72,4.0,-14.43,2.33,21.47,1.24,7167
Car,0.0,1,1.83,135.5,199.16,212.11,243.11,1.48,1.65,3.6,-16.86,2.55,27.99,1.29,7167
Car,0.0,0,1.86,666.34,182.07,716.36,212.72,1.48,1.61,3.61,4.22,1.97,37.29,1.97,7167
Car,0.0,0,-1.57,575.79,175.7,616.78,215.19,1.66,1.73,3.05,-0.64,1.81,32.24,-1.59,583
Car,0.0,0,1.89,324.38,189.89,385.19,221.21,1.47,1.71,4.36,-13.28,2.4,37.72,1.55,583
Car,0.0,1,1.83,409.88,183.96,445.68,204.87,1.52,1.71,3.89,-14.01,2.39,55.59,1.59,583
Car,0.0,0,-1.35,597.52,181.14,659.97,221.78,1.43,1.55,3.91,0.76,1.76,27.69,-1.32,5977
Car,0.0,2,1.86,385.79,179.65,484.57,243.3,1.45,1.47,3.5,-4.35,1.63,18.27,1.63,5977
Car,0.0,0,1.78,483.13,176.64,540.57,215.34,1.44,1.58,3.35,-3.88,1.6,28.72,1.65,5977
Car,0.0,1,1.7,501.84,173.52,551.97,214.7,1.74,1.71,4.41,-3.75,1.8,32.95,1.58,5977
Car,0.0,2,1.61,526.43,175.94,559.15,202.11,1.41,1.72,4.41,-3.87,1.62,41.75,1.51,5977
Car,0.0,0,1.86,286.77,202.49,457.47,323.13,1.51,1.55,3.92,-3.72,2.07,11.83,1.56,1929
Car,0.32,0,-2.03,812.34,201.45,1211.64,374.0,1.47,1.56,3.16,2.95,1.77,6.14,-1.6,1929
Car,0.0,1,-1.84,708.6,189.22,885.95,312.8,1.48,1.56,3.62,2.54,1.75,10.81,-1.61,1929
Car,0.0,2,-1.77,668.37,195.57,776.44,270.27,1.39,1.54,4.6,2.41,1.97,16.82,-1.63,1929
Car,0.0,2,1.79,393.81,203.71,499.53,275.79,1.4,1.62,4.26,-3.9,2.24,17.72,1.57,1929
Car,0.0,2,1.71,442.21,197.97,505.6,250.01,1.46,1.52,3.48,-4.37,2.32,23.36,1.53,1929
Car,0.0,2,1.7,473.53,201.16,528.18,243.31,1.39,1.6,3.8,-4.18,2.55,27.87,1.55,1929
Car,0.0,2,-1.72,659.08,194.4,731.95,248.75,1.46,1.6,4.52,2.58,2.2,23.01,-1.61,1929
Car,0.0,2,-1.69,653.14,192.79,704.16,234.51,1.48,1.56,3.46,2.63,2.3,28.59,-1.6,1929
Car,0.0,2,2.97,812.78,176.69,903.07,219.57,2.05,1.8,3.95,12.19,2.26,35.76,-2.99,1929
Car,0.0,0,-1.59,552.44,170.84,713.33,325.86,1.66,1.73,3.05,0.2,1.67,9.35,-1.57,4077
Car,0.0,0,1.82,405.0,180.65,449.7,205.3,1.47,1.72,4.39,-11.58,1.98,45.9,1.57,4077
Car,1.0,0,2.51,0.0,217.32,150.49,374.0,1.41,1.72,4.41,-4.12,1.71,2.81,1.58,4970
Car,0.0,0,1.91,269.97,181.54,476.29,305.57,1.62,1.75,4.3,-3.58,1.77,11.68,1.62,4970
Car,0.0,2,1.92,216.79,185.83,374.86,266.04,1.47,1.73,4.48,-6.76,1.79,15.99,1.52,4970
Car,0.0,2,-1.25,431.45,189.48,497.56,228.67,1.39,1.59,3.17,-5.64,2.07,28.14,-1.44,4970
Car,0.8,0,0.82,0.0,178.95,143.67,374.0,1.59,1.56,3.5,-6.11,1.66,5.9,0.04,3529
Car,0.42,3,-2.46,0.0,166.64,275.58,329.7,1.72,1.65,4.33,-6.55,1.69,8.53,-3.1,3529
Car,0.0,2,-2.58,47.76,180.46,302.82,291.46,1.59,1.6,3.03,-6.7,1.72,11.26,-3.1,3529
Car,0.0,1,0.45,212.27,174.36,422.35,249.04,1.57,1.54,4.1,-6.53,1.63,16.2,0.07,3529
Car,0.0,1,-2.85,317.02,164.54,466.82,233.35,1.89,1.59,3.87,-6.32,1.69,21.03,-3.13,3529
Car,0.0,0,-1.75,683.5,182.8,776.34,250.03,1.45,1.59,3.59,2.79,1.71,17.71,-1.59,3529
Car,0.54,0,-2.03,817.84,191.98,1241.0,374.0,1.54,1.67,3.72,2.94,1.73,5.59,-1.57,3529
Car,0.0,1,-1.66,656.36,173.83,709.98,219.15,1.66,1.74,3.65,2.79,1.72,28.54,-1.57,3529
Car,0.0,2,-2.96,388.19,177.31,505.09,219.77,1.59,1.63,4.3,-6.47,1.8,28.74,3.1,3529
Car,0.0,0,1.3,902.04,167.99,1034.44,245.96,1.52,1.55,3.91,7.76,1.45,16.08,1.74,4155
Car,0.0,1,1.47,798.82,169.15,896.6,242.47,1.62,1.84,4.1,5.77,1.56,18.09,1.77,4155
Car,0.0,0,-1.72,286.12,187.9,346.79,225.52,1.38,1.73,3.97,-12.05,2.02,29.4,-2.1,4155
Car,0.0,1,-2.88,464.36,172.5,558.5,212.9,1.74,1.58,3.9,-4.43,1.75,32.42,-3.01,4155
Car,0.0,0,1.66,73.99,189.08,121.0,221.52,1.58,1.68,3.76,-27.11,2.46,38.21,1.05,4155
Car,0.0,0,-1.57,241.67,180.84,266.76,203.62,1.77,1.77,5.1,-29.29,2.45,59.4,-2.02,4155
Car,0.0,0,-1.92,394.12,193.8,522.51,264.92,1.35,1.64,3.76,-3.59,1.86,16.39,-2.13,4155
Car,0.64,0,-2.0,790.78,203.61,1241.0,374.0,1.48,1.6,3.79,2.49,1.77,5.05,-1.57,5406
Car,0.0,0,1.76,444.64,185.43,548.31,267.79,1.56,1.55,3.64,-2.4,1.85,15.8,1.61,5406
Car,0.0,1,1.7,509.24,168.41,584.89,240.55,1.91,1.66,4.22,-1.79,1.82,21.31,1.62,5406
Car,0.0,1,1.69,555.98,174.47,614.24,227.27,1.83,1.69,4.28,-0.89,1.91,27.26,1.65,5406
Car,0.0,0,1.81,623.05,182.47,666.52,209.79,1.51,1.63,4.03,2.08,2.1,42.68,1.86,5406
Car,0.0,0,-1.59,584.74,185.31,617.02,211.39,1.26,1.6,3.56,-0.54,1.93,37.71,-1.6,904
Car,0.0,0,-1.52,532.85,182.96,561.68,205.97,1.37,1.63,3.57,-3.97,2.03,45.79,-1.61,904
Car,0.0,0,1.99,237.71,179.35,303.6,211.68,1.45,1.53,3.5,-16.13,1.77,34.38,1.56,904
Car,0.92,0,2.22,0.0,217.86,233.04,374.0,1.46,1.52,3.48,-3.83,1.82,4.21,1.51,3283
Car,0.0,1,1.97,148.04,200.05,419.88,355.15,1.39,1.6,3.8,-3.72,1.79,8.91,1.58,3283
Car,0.93,0,-2.21,869.59,186.54,1241.0,374.0,1.46,1.6,4.52,3.01,1.56,3.89,-1.59,3283
Car,0.0,1,-1.87,761.8,171.13,981.17,313.3,1.48,1.56,3.46,3.06,1.48,9.3,-1.57,3283
Car,0.24,3,2.66,1056.71,134.15,1241.0,229.11,2.05,1.8,3.95,12.8,1.23,16.57,-2.98,3283
Car,0.0,0,-1.82,647.66,172.03,702.72,209.94,1.51,1.53,3.38,2.69,1.51,30.83,-1.73,3283
Car,0.0,0,-1.87,591.13,176.32,630.8,199.36,1.39,1.54,3.42,-0.0,1.63,45.71,-1.87,3283
Car,0.0,2,3.08,772.35,168.47,892.2,218.6,1.53,1.54,3.54,6.99,1.42,23.1,-2.91,3283
Car,0.0,1,2.46,549.57,173.64,594.66,192.82,1.56,1.39,3.73,-3.18,1.64,60.68,2.41,3283
Car,0.39,3,2.05,0.0,192.25,357.13,373.0,1.57,1.67,4.14,-3.95,1.72,7.04,1.55,7464
Car,0.0,0,1.86,324.54,180.64,400.63,217.54,1.48,1.97,4.33,-10.73,1.83,31.51,1.53,1400
Car,0.83,0,-2.28,0.0,231.72,108.09,374.0,1.54,1.64,4.01,-8.03,2.25,7.84,-3.06,5943
Car,0.27,0,1.99,134.36,200.82,477.3,374.0,1.56,1.56,3.6,-2.56,1.89,6.93,1.65,5943
Car,0.0,2,1.86,301.98,194.55,442.71,311.54,1.7,1.43,3.2,-4.02,2.11,12.55,1.55,5943
Car,0.0,0,1.5,486.02,189.96,509.69,212.25,1.68,1.63,3.9,-9.15,3.1,58.59,1.35,5943
Car,0.0,0,-1.58,577.87,176.14,619.78,214.36,1.6,1.76,3.84,-0.45,1.21,32.34,-1.59,2140
Car,0.0,1,-1.22,294.74,180.47,386.35,235.02,1.5,1.51,3.24,-7.95,1.37,21.56,-1.56,2140
Car,0.0,2,-1.17,261.37,180.91,338.71,222.51,1.51,1.51,3.49,-11.96,1.35,28.1,-1.57,2140
Car,0.66,3,2.28,0.0,196.93,93.95,272.91,1.51,1.86,3.91,-13.58,2.09,15.66,1.57,6100
Car,0.0,0,2.04,175.12,190.05,268.3,228.29,1.51,1.88,4.32,-17.19,2.32,32.13,1.55,6100
Car,0.0,0,-1.41,600.93,173.52,701.67,247.79,1.47,1.6,4.41,1.05,1.51,16.58,-1.35,567
Car,0.0,0,-1.72,849.64,172.93,996.64,284.1,1.63,1.69,3.88,5.23,1.65,12.63,-1.34,567
Car,0.0,1,-1.31,638.11,176.46,729.3,231.37,1.46,1.68,4.1,2.25,1.58,21.38,-1.21,567
Car,0.0,1,-1.63,825.02,179.12,869.57,213.99,1.49,1.64,4.17,10.78,1.79,33.08,-1.32,567
Car,0.0,0,-1.52,731.9,175.31,762.3,200.65,1.6,1.75,3.89,9.09,1.78,47.76,-1.33,567
Car,0.0,0,-1.56,584.4,177.47,615.82,207.37,1.54,1.63,3.67,-0.56,1.81,39.52,-1.58,6810
Car,0.99,0,-2.39,980.83,193.9,1241.0,374.0,1.54,1.51,3.58,2.92,1.66,2.47,-1.58,6810
Car,0.0,0,-1.78,685.25,178.77,795.4,256.16,1.49,1.55,3.93,2.72,1.64,16.08,-1.62,6810
Car,0.0,2,-1.7,663.36,176.38,728.58,233.22,1.54,1.48,3.17,2.44,1.66,21.36,-1.59,6810
Car,0.0,1,-1.63,642.14,172.26,676.6,205.96,1.74,1.62,4.13,2.64,1.74,39.72,-1.56,6810
Car,0.0,0,1.92,229.27,196.0,354.9,261.63,1.34,1.62,3.67,-7.69,1.96,17.71,1.52,6810
Car,0.0,1,1.88,314.24,185.62,406.08,238.6,1.51,1.58,4.16,-7.97,1.95,23.28,1.55,6810
Car,0.0,1,1.82,390.6,184.38,453.14,222.86,1.51,1.65,3.94,-8.04,2.03,31.02,1.57,6810
Car,0.54,0,2.16,0.0,161.31,244.75,374.0,1.86,1.57,3.83,-5.46,1.8,7.33,1.53,4094
Car,0.0,0,1.94,299.91,188.59,354.14,217.82,1.61,1.75,3.78,-16.85,2.58,43.07,1.57,6247
Car,0.29,0,-2.19,519.86,201.55,902.99,374.0,1.47,1.58,3.55,0.58,1.78,6.6,-2.11,6731
Car,0.0,1,-1.94,401.05,207.7,620.78,338.91,1.37,1.7,4.38,-1.75,1.98,10.79,-2.1,6731
Car,0.0,1,-1.85,341.69,208.45,475.95,298.84,1.4,1.56,3.91,-4.21,2.2,14.5,-2.13,6731
Car,0.0,1,-1.76,285.26,204.19,379.79,277.17,1.6,1.65,3.77,-7.46,2.49,19.09,-2.13,6731
Car,0.0,1,1.68,19.76,205.74,103.4,276.05,1.86,1.63,4.2,-17.25,2.97,22.81,1.04,6731
Car,0.64,3,1.68,0.0,223.85,52.39,320.28,1.45,1.46,3.41,-11.47,2.5,13.38,0.99,6731
Car,0.0,2,-1.7,235.01,212.29,293.06,253.39,1.37,1.61,4.26,-14.27,3.08,29.56,-2.14,6731
Car,0.0,1,1.6,92.98,214.56,128.96,245.9,1.51,1.55,3.92,-28.49,3.99,41.22,1.0,6731
Car,0.0,0,-1.58,582.97,174.75,600.17,188.38,1.26,1.6,3.56,-1.79,1.46,69.23,-1.6,3562
Car,0.0,0,1.85,335.3,179.9,423.45,230.49,1.56,1.73,4.21,-7.8,1.82,24.7,1.55,3562
Car,0.0,0,1.68,501.63,175.64,526.88,194.7,1.48,1.64,3.59,-7.75,1.73,58.51,1.55,3562
Car,0.64,3,1.1,832.08,195.18,1241.0,374.0,1.49,1.61,3.74,2.92,1.69,5.19,1.58,5179
Car,0.0,1,1.64,582.73,175.79,625.87,210.64,1.46,1.63,4.47,-0.23,1.62,32.87,1.64,5179
Car,0.0,2,1.74,604.3,168.24,646.42,197.78,1.7,1.82,4.45,0.97,1.46,44.04,1.77,5179
Car,0.0,1,-2.89,344.77,173.67,512.92,230.28,1.47,1.68,4.26,-5.0,1.52,20.13,-3.13,5179
Car,0.0,1,-2.74,220.77,166.58,421.24,258.48,1.86,1.69,3.69,-6.24,1.76,15.75,-3.12,7392
Car,0.0,2,-2.83,298.01,174.11,461.87,237.7,1.68,1.69,4.07,-6.44,1.74,20.36,-3.13,7392
Car,0.0,1,-1.83,812.54,151.54,884.59,198.56,2.04,1.99,4.82,11.09,1.14,33.98,-1.52,7392
Car,0.0,1,-1.93,867.87,161.92,931.9,195.08,1.49,1.56,3.88,13.83,1.02,34.71,-1.55,7392
Car,0.0,2,-2.9,360.6,177.09,489.3,221.7,1.48,1.56,4.12,-6.48,1.65,25.39,3.14,7392
Car,0.0,2,-2.94,386.21,174.53,485.77,215.56,1.51,1.59,3.5,-6.74,1.6,28.03,3.11,7392
Car,0.0,2,-2.92,394.1,168.17,511.57,211.77,1.74,1.75,4.57,-6.61,1.58,30.49,-3.14,7392
Car,0.0,0,-0.97,530.56,187.74,746.04,306.47,1.39,1.59,3.17,0.48,1.63,10.47,-0.93,5865
Car,0.0,1,-0.76,416.07,187.32,663.31,294.96,1.46,1.55,4.28,-1.06,1.74,12.3,-0.85,5865
Car,0.0,0,-0.54,215.26,189.53,419.76,265.98,1.49,1.66,4.16,-6.73,1.92,16.88,-0.92,5865
Car,0.0,1,2.74,110.18,178.72,306.37,256.41,1.85,1.68,4.34,-10.79,2.03,19.59,2.24,5865
Car,0.6,1,2.27,0.0,201.18,64.89,254.23,1.49,1.81,3.36,-18.96,2.42,22.15,1.57,2645
Car,0.0,0,2.01,98.13,201.45,159.72,230.07,1.41,1.64,3.22,-26.76,3.06,40.19,1.42,2645
Car,0.0,1,2.75,936.11,178.06,1000.71,200.31,1.42,1.58,3.48,23.72,1.78,47.87,-3.08,2645
Car,0.0,0,-2.06,751.16,183.68,968.84,297.97,1.42,1.58,3.48,3.52,1.6,10.97,-1.76,6634
Car,0.0,0,-1.56,616.71,174.38,670.37,226.14,1.61,1.66,3.2,1.1,1.68,24.24,-1.51,2259
Car,0.0,0,1.98,157.68,190.08,409.19,331.61,1.44,1.61,3.66,-4.03,1.7,9.48,1.58,2259
Car,0.0,2,2.1,153.92,190.09,335.81,278.12,1.41,1.53,3.37,-6.76,1.76,13.66,1.65,2259
Car,0.72,0,2.96,0.0,165.63,59.45,211.25,1.66,1.57,5.04,-23.38,1.41,26.23,2.24,2598
Car,0.0,1,3.03,521.74,169.23,599.58,199.75,1.49,1.46,3.84,-2.58,1.33,37.05,2.96,2598
Car,0.0,0,1.22,730.93,156.26,774.96,188.6,2.21,1.76,4.11,10.17,1.1,51.68,1.41,2598
Car,0.0,1,-2.02,760.62,161.22,805.65,186.09,1.75,1.57,4.07,12.66,0.95,53.04,-1.79,2598
Car,0.0,1,-2.05,798.57,161.94,853.43,184.12,1.54,1.71,5.03,15.77,0.81,53.01,-1.76,2598
Car,0.0,0,2.76,740.89,158.37,962.96,236.85,1.73,1.74,4.71,5.64,1.43,17.26,3.07,5111
Car,0.0,0,-0.66,1062.2,146.48,1184.21,183.2,1.51,1.64,4.17,22.14,0.42,31.25,-0.05,5111
Car,0.0,2,-0.62,1031.3,149.68,1148.29,184.01,1.52,1.6,4.42,22.25,0.49,33.59,-0.04,5111
Car,0.0,2,-0.54,1003.03,150.19,1118.66,184.39,1.62,1.77,4.64,22.46,0.55,36.1,0.01,5111
Car,0.0,0,1.67,440.61,182.36,500.79,229.33,1.58,1.76,4.18,-5.12,1.94,26.77,1.48,5111
Car,0.0,0,1.65,528.22,177.02,573.54,212.48,1.65,1.88,4.45,-2.92,1.88,36.13,1.57,5111
Car,0.0,1,-0.27,765.19,158.61,871.46,199.01,1.9,1.78,4.72,10.21,1.25,35.69,0.01,5111
Car,0.0,1,-2.01,894.84,151.79,948.04,181.97,1.8,1.65,3.55,19.39,0.56,45.1,-1.61,5111
Car,0.0,1,-2.03,928.16,154.81,986.32,182.22,1.64,1.7,3.91,21.83,0.58,45.57,-1.59,5111
Car,0.0,1,1.72,466.27,183.31,518.74,220.21,1.55,1.71,4.5,-5.38,2.05,33.33,1.56,5111
Car,0.0,1,1.44,645.97,173.86,683.23,199.45,1.5,1.71,4.44,3.32,1.59,44.95,1.51,5111
Car,0.0,0,-1.48,601.13,177.87,627.5,199.02,1.58,1.71,3.75,0.35,1.99,56.35,-1.47,5111
Car,0.0,0,-1.57,568.89,180.58,612.9,224.1,1.65,1.67,3.64,-0.81,1.97,29.47,-1.6,2925
Car,0.75,1,2.26,0.0,199.53,144.22,319.91,1.4,1.68,4.45,-8.38,1.82,9.42,1.55,2925
Car,0.0,1,1.95,250.65,187.79,366.21,248.52,1.45,1.62,3.77,-8.18,1.89,19.82,1.56,2925
Car,0.0,1,1.86,359.71,186.11,427.79,228.53,1.53,1.46,4.18,-8.62,2.09,28.96,1.57,2925
Car,0.0,1,1.74,422.51,183.3,462.98,214.45,1.59,1.57,3.39,-9.05,2.17,39.13,1.52,2925
Car,0.0,1,1.77,452.26,186.38,488.91,208.13,1.35,1.63,4.1,-9.34,2.28,48.46,1.58,2925
Car,0.0,0,-1.56,563.54,176.8,615.97,227.56,1.61,1.66,3.2,-0.72,1.76,24.74,-1.59,1799
Car,0.0,0,1.68,505.84,180.5,529.36,198.14,1.4,1.51,3.7,-7.63,2.04,59.68,1.56,1799
Car,0.0,1,1.63,551.83,177.69,570.43,192.43,1.46,1.66,4.05,-5.02,1.98,74.39,1.56,1799
Car,0.94,1,-2.34,1193.77,152.67,1241.0,278.14,2.04,1.99,4.82,11.13,1.69,10.22,-1.53,2389
Car,0.71,1,-2.38,0.0,152.67,206.45,373.7,1.74,1.75,4.57,-6.51,1.62,6.59,-3.14,2389
Car,0.0,2,0.53,122.01,164.55,393.82,270.47,1.72,1.68,4.02,-6.15,1.62,12.74,0.09,2389
Car,0.0,2,-2.78,190.61,180.03,426.37,254.16,1.41,1.42,4.27,-6.16,1.58,14.92,3.11,2389
Car,0.27,3,-2.55,0.0,179.05,293.19,304.1,1.5,1.65,4.14,-6.74,1.61,9.68,3.14,2389
Car,0.0,1,0.21,429.99,175.26,539.96,209.49,1.38,1.66,4.38,-5.33,1.52,30.89,0.04,2389
Car,0.12,1,0.91,1060.95,162.88,1241.0,239.62,1.69,1.73,4.3,13.59,1.5,18.17,1.54,2389
Car,0.0,2,-0.11,675.48,174.09,795.84,216.57,1.48,1.86,4.18,4.52,1.55,26.69,0.06,2389
Car,0.0,2,-0.15,665.11,169.35,776.82,213.54,1.74,1.66,4.37,4.52,1.63,30.0,0.0,2389
Car,0.32,0,-1.74,982.57,198.79,1241.0,374.0,1.4,1.64,3.73,4.73,1.71,7.11,-1.18,3204
Car,0.0,0,-1.63,924.2,190.31,979.19,231.42,1.4,1.61,4.37,13.23,2.12,28.19,-1.2,3204
Car,0.61,0,2.26,0.0,184.06,62.44,231.58,1.53,1.67,3.88,-20.7,1.93,24.21,1.56,5719
Car,0.0,0,2.18,63.83,185.17,168.53,226.62,1.53,1.47,4.05,-20.03,2.06,29.42,1.58,5719
Car,0.0,0,1.81,366.74,187.78,492.46,266.98,1.41,1.48,4.93,-3.8,1.77,15.86,1.58,5719
Car,0.0,0,1.67,538.48,178.4,567.03,202.11,1.58,1.6,4.11,-4.0,1.98,50.61,1.59,5719
Car,0.0,2,1.62,563.47,180.04,580.92,195.92,1.52,1.55,3.79,-3.75,2.25,71.84,1.56,5719
Car,0.0,0,-1.57,587.95,177.8,634.21,223.88,1.62,1.63,4.5,0.01,1.83,27.91,-1.57,5719
Car,0.0,1,1.82,509.71,174.93,565.71,203.59,1.37,1.78,4.65,-3.68,1.5,37.24,1.72,3223
Car,0.0,0,-1.57,879.45,177.58,915.14,207.97,1.43,1.55,3.91,14.3,1.67,36.03,-1.2,1364
Car,0.53,1,-2.4,0.0,170.99,239.8,353.84,1.68,1.69,4.07,-6.4,1.69,7.59,-3.08,2929
Car,0.0,1,-2.01,925.98,142.24,1079.11,221.74,2.04,1.99,4.82,11.17,1.28,21.07,-1.53,2929
Car,0.0,1,-2.11,1009.66,159.44,1143.09,214.06,1.49,1.56,3.88,13.89,1.15,21.83,-1.55,2929
Car,0.0,1,-2.68,92.45,182.29,377.56,276.29,1.48,1.56,4.12,-6.39,1.67,12.5,3.14,2929
Car,0.0,2,-2.76,192.28,176.72,390.82,254.07,1.51,1.59,3.5,-6.67,1.61,15.26,3.11,2929
Car,0.0,2,-2.79,230.79,163.68,446.21,241.19,1.74,1.75,4.57,-6.51,1.56,17.53,-3.14,2929
Car,0.0,2,0.35,359.4,166.52,495.59,221.52,1.72,1.68,4.02,-6.02,1.55,23.86,0.11,2929
Car,0.0,2,-2.9,376.9,175.68,505.49,217.29,1.41,1.42,4.27,-6.04,1.54,25.89,-3.13,2929
Car,0.0,2,-0.05,659.5,162.94,742.75,192.9,1.48,1.86,4.18,4.66,1.01,37.59,0.07,2929
Car,0.88,0,-2.36,0.0,199.74,83.02,371.84,1.42,1.55,3.35,-6.87,1.69,6.24,3.11,4934
Car,0.16,3,0.58,0.0,191.94,307.0,321.88,1.43,1.49,3.56,-5.91,1.7,8.97,0.01,4934
Car,0.0,2,0.47,99.55,184.67,385.46,293.93,1.53,1.6,3.62,-5.6,1.74,11.19,0.02,4934
Car,0.0,2,0.46,194.32,178.26,395.54,272.7,1.66,1.57,3.11,-5.92,1.79,13.66,0.06,4934
Car,0.0,2,0.4,219.6,179.75,445.06,260.38,1.66,1.71,4.34,-6.08,1.83,15.99,0.04,4934
Car,0.0,2,-2.77,270.11,178.39,421.5,244.17,1.58,1.62,3.26,-6.72,1.74,18.46,-3.12,4934
Car,0.0,2,-2.91,321.78,181.57,466.97,237.59,1.51,1.66,3.73,-6.19,1.78,20.88,3.09,4934
Car,0.0,2,-2.83,328.28,179.42,477.35,230.57,1.56,1.57,4.37,-6.69,1.8,23.4,-3.11,4934
Car,0.0,2,-2.98,386.5,175.68,495.7,220.88,1.65,1.68,3.88,-6.5,1.78,27.91,3.07,4934
Car,0.0,2,0.2,396.26,167.25,508.89,219.08,2.08,1.8,4.37,-6.61,1.88,30.49,-0.02,4934
Car,0.0,0,-1.76,710.77,187.7,829.55,275.09,1.38,1.49,3.38,2.82,1.69,13.51,-1.56,4934
Car,0.0,1,-0.26,775.27,174.94,949.83,243.92,1.67,1.6,3.94,6.37,1.75,18.62,0.06,4934
Car,0.0,2,-0.19,698.69,176.23,786.93,215.47,1.77,1.69,3.82,6.19,1.95,34.08,-0.02,4934
Car,0.0,0,-1.67,636.84,180.36,666.9,203.1,1.41,1.56,4.08,2.69,1.92,47.45,-1.61,4934
Car,0.0,0,-1.58,567.43,182.04,620.69,224.53,1.26,1.6,3.56,-0.57,1.57,23.56,-1.6,3964
Car,0.0,0,-1.46,508.22,176.55,553.29,209.12,1.37,1.63,3.57,-3.56,1.56,32.6,-1.57,3964
Car,0.0,1,1.76,354.74,171.9,397.71,199.38,1.64,1.93,3.52,-14.66,1.61,45.33,1.45,3964
Car,0.0,0,1.76,405.43,174.9,431.27,192.1,1.42,1.58,3.11,-16.43,1.62,61.92,1.5,3964
Car,0.0,1,-2.93,406.33,177.94,486.72,208.89,1.49,1.64,3.7,-8.26,1.77,36.53,3.13,4050
Car,0.0,2,3.11,952.52,179.27,1134.28,239.94,1.54,1.68,4.16,11.86,1.74,20.08,-2.64,3747
Car,0.0,1,-0.79,706.52,198.71,788.43,229.63,1.37,1.56,4.19,6.97,2.74,36.55,-0.6,3747
Car,0.0,0,-1.74,588.59,180.17,665.27,241.61,1.61,1.66,3.2,0.37,1.83,20.81,-1.72,3871
Car,0.0,0,1.98,276.07,184.25,342.82,222.25,1.5,1.5,3.1,-12.75,2.0,30.69,1.59,3871
Car,0.0,0,1.82,358.2,184.02,426.21,224.79,1.5,1.67,4.07,-8.79,1.97,29.31,1.53,3871
Car,0.86,0,-0.84,1084.29,142.0,1241.0,374.0,1.77,1.69,3.82,5.8,1.56,5.12,-0.02,6879
Car,0.0,1,-2.66,60.46,186.25,361.18,279.85,1.49,1.59,4.44,-6.95,1.76,12.78,3.13,6879
Car,0.0,2,-2.72,185.26,183.35,411.33,259.36,1.48,1.63,4.1,-6.55,1.73,15.34,-3.12,6879
Car,0.0,2,0.37,299.38,178.99,431.37,235.59,1.52,1.48,3.23,-6.94,1.72,20.52,0.04,6879
Car,0.0,0,-1.73,656.15,177.0,744.15,239.83,1.41,1.56,4.08,2.15,1.54,18.49,-1.62,6879
Car,0.0,2,0.31,396.08,179.9,494.9,218.29,1.52,1.64,3.65,-6.8,1.83,29.88,0.08,6879
Car,0.0,1,-1.63,634.39,173.07,673.51,205.88,1.43,1.58,3.37,1.96,1.47,33.49,-1.57,6879
Car,0.01,0,-1.58,518.57,165.43,740.7,374.0,1.55,1.63,3.32,0.1,1.52,7.01,-1.57,6877
Car,0.43,0,-2.2,0.0,208.63,58.45,238.87,1.46,1.85,4.52,-31.89,3.4,38.17,-2.89,6877
Car,0.0,0,1.87,377.36,185.14,418.44,205.09,1.37,1.82,3.96,-15.6,2.3,53.18,1.58,6877
Car,0.0,0,-2.36,122.18,197.27,192.79,226.39,1.6,1.6,3.29,-26.24,3.05,41.82,-2.92,6877
Car,0.0,0,1.92,335.22,187.98,374.57,208.15,1.38,1.79,2.94,-18.57,2.51,52.57,1.59,6877
Car,0.0,0,1.8,425.5,181.02,463.99,201.01,1.4,1.75,4.75,-12.28,2.02,53.82,1.58,6877
Car,0.68,0,1.05,848.28,177.15,1241.0,374.0,1.53,1.62,3.77,3.05,1.57,5.0,1.57,2049
