image,bbox
3444,"[np.float64(241.65), np.float64(165.86), np.float64(338.64), np.float64(226.92)]"
3444,"[np.float64(697.77), np.float64(170.4), np.float64(772.74), np.float64(212.2)]"
5013,"[np.float64(433.84), np.float64(185.34), np.float64(513.51), np.float64(237.26)]"
717,"[np.float64(672.8), np.float64(173.85), np.float64(763.09), np.float64(256.1)]"
717,"[np.float64(395.48), np.float64(187.82), np.float64(522.15), np.float64(269.2)]"
432,"[np.float64(586.96), np.float64(172.97), np.float64(661.42), np.float64(243.34)]"
432,"[np.float64(699.25), np.float64(168.37), np.float64(831.18), np.float64(228.19)]"
2505,"[np.float64(271.07), np.float64(191.49), np.float64(403.78), np.float64(295.8)]"
3378,"[np.float64(371.45), np.float64(188.4), np.float64(424.85), np.float64(233.38)]"
3378,"[np.float64(17.55), np.float64(206.92), np.float64(207.18), np.float64(304.4)]"
1966,"[np.float64(547.13), np.float64(186.07), np.float64(758.41), np.float64(374.0)]"
6639,"[np.float64(574.96), np.float64(178.55), np.float64(626.7), np.float64(219.02)]"
6639,"[np.float64(179.92), np.float64(186.31), np.float64(359.88), np.float64(273.56)]"
6639,"[np.float64(407.04), np.float64(190.06), np.float64(533.28), np.float64(278.3)]"
6639,"[np.float64(647.45), np.float64(177.24), np.float64(699.32), np.float64(217.86)]"
6709,"[np.float64(675.58), np.float64(181.39), np.float64(770.26), np.float64(244.52)]"
3682,"[np.float64(564.13), np.float64(172.48), np.float64(684.81), np.float64(288.73)]"
3846,"[np.float64(594.34), np.float64(174.69), np.float64(654.09), np.float64(232.43)]"
2126,"[np.float64(600.97), np.float64(182.72), np.float64(675.37), np.float64(253.58)]"
2126,"[np.float64(747.75), np.float64(174.97), np.float64(904.97), np.float64(253.64)]"
4859,"[np.float64(47.74), np.float64(196.54), np.float64(338.69), np.float64(335.31)]"
616,"[np.float64(329.11), np.float64(176.02), np.float64(480.45), np.float64(292.44)]"
616,"[np.float64(479.04), np.float64(181.77), np.float64(539.19), np.float64(232.94)]"
4741,"[np.float64(448.33), np.float64(196.11), np.float64(520.26), np.float64(266.37)]"
2971,"[np.float64(746.29), np.float64(180.47), np.float64(911.59), np.float64(322.13)]"
2971,"[np.float64(237.35), np.float64(188.27), np.float64(498.09), np.float64(347.24)]"
5479,"[np.float64(105.9), np.float64(196.85), np.float64(416.67), np.float64(361.98)]"
5479,"[np.float64(672.74), np.float64(181.02), np.float64(780.69), np.float64(255.84)]"
5564,"[np.float64(792.0), np.float64(175.9), np.float64(1013.76), np.float64(338.01)]"
614,"[np.float64(11.78), np.float64(188.16), np.float64(331.43), np.float64(362.96)]"
5432,"[np.float64(933.06), np.float64(167.73), np.float64(1199.75), np.float64(244.9)]"
4269,"[np.float64(586.4), np.float64(183.29), np.float64(639.88), np.float64(227.19)]"
4269,"[np.float64(78.9), np.float64(186.59), np.float64(326.98), np.float64(340.59)]"
4385,"[np.float64(453.62), np.float64(172.16), np.float64(547.55), np.float64(212.26)]"
2884,"[np.float64(394.18), np.float64(171.44), np.float64(478.03), np.float64(247.47)]"
7046,"[np.float64(588.45), np.float64(184.7), np.float64(654.62), np.float64(239.26)]"
7046,"[np.float64(112.02), np.float64(173.84), np.float64(368.26), np.float64(335.49)]"
7046,"[np.float64(724.59), np.float64(187.14), np.float64(830.47), np.float64(253.09)]"
6137,"[np.float64(568.85), np.float64(181.18), np.float64(632.47), np.float64(241.9)]"
6137,"[np.float64(684.72), np.float64(178.31), np.float64(759.16), np.float64(240.34)]"
6287,"[np.float64(37.16), np.float64(195.78), np.float64(187.27), np.float64(251.82)]"
4017,"[np.float64(554.3), np.float64(177.11), np.float64(628.91), np.float64(248.13)]"
4017,"[np.float64(691.76), np.float64(174.07), np.float64(783.75), np.float64(249.4)]"
354,"[np.float64(402.92), np.float64(179.66), np.float64(568.4), np.float64(291.67)]"
354,"[np.float64(588.91), np.float64(171.04), np.float64(641.74), np.float64(213.53)]"
354,"[np.float64(745.68), np.float64(179.53), np.float64(820.53), np.float64(247.21)]"
1339,"[np.float64(851.65), np.float64(189.06), np.float64(909.41), np.float64(231.37)]"
4537,"[np.float64(569.22), np.float64(179.38), np.float64(620.48), np.float64(230.46)]"
2910,"[np.float64(648.07), np.float64(182.34), np.float64(742.98), np.float64(247.07)]"
2910,"[np.float64(797.24), np.float64(158.03), np.float64(1219.69), np.float64(374.0)]"
839,"[np.float64(435.69), np.float64(182.58), np.float64(507.07), np.float64(237.77)]"
3746,"[np.float64(758.72), np.float64(182.45), np.float64(1077.5), np.float64(371.87)]"
3746,"[np.float64(309.33), np.float64(198.31), np.float64(455.2), np.float64(287.35)]"
3746,"[np.float64(675.14), np.float64(180.15), np.float64(761.8), np.float64(246.21)]"
6631,"[np.float64(498.43), np.float64(178.15), np.float64(548.27), np.float64(218.8)]"
6301,"[np.float64(493.57), np.float64(185.03), np.float64(580.03), np.float64(243.32)]"
6378,"[np.float64(48.94), np.float64(170.32), np.float64(316.45), np.float64(274.81)]"
7282,"[np.float64(767.9), np.float64(181.48), np.float64(975.64), np.float64(349.99)]"
80,"[np.float64(457.71), np.float64(176.44), np.float64(528.64), np.float64(229.39)]"
80,"[np.float64(589.68), np.float64(172.46), np.float64(633.43), np.float64(216.04)]"
5044,"[np.float64(572.19), np.float64(184.11), np.float64(708.18), np.float64(262.28)]"
5044,"[np.float64(952.91), np.float64(175.1), np.float64(1045.58), np.float64(239.81)]"
5044,"[np.float64(719.15), np.float64(172.65), np.float64(786.16), np.float64(217.48)]"
1991,"[np.float64(577.17), np.float64(172.23), np.float64(636.95), np.float64(226.72)]"
1991,"[np.float64(123.25), np.float64(189.44), np.float64(380.14), np.float64(322.71)]"
991,"[np.float64(609.0), np.float64(175.97), np.float64(649.27), np.float64(216.41)]"
991,"[np.float64(415.78), np.float64(186.79), np.float64(516.72), np.float64(248.26)]"
2415,"[np.float64(311.28), np.float64(179.2), np.float64(474.56), np.float64(286.43)]"
2415,"[np.float64(521.1), np.float64(165.62), np.float64(598.36), np.float64(222.54)]"
2415,"[np.float64(726.07), np.float64(169.39), np.float64(808.32), np.float64(229.99)]"
733,"[np.float64(584.94), np.float64(176.12), np.float64(638.26), np.float64(226.52)]"
986,"[np.float64(772.81), np.float64(178.57), np.float64(1071.39), np.float64(371.48)]"
986,"[np.float64(23.79), np.float64(200.53), np.float64(354.4), np.float64(374.0)]"
5893,"[np.float64(577.32), np.float64(173.57), np.float64(641.68), np.float64(232.22)]"
5893,"[np.float64(447.3), np.float64(175.1), np.float64(518.78), np.float64(229.04)]"
2341,"[np.float64(536.7), np.float64(176.44), np.float64(589.9), np.float64(224.93)]"
2341,"[np.float64(361.29), np.float64(179.7), np.float64(479.29), np.float64(267.88)]"
2341,"[np.float64(201.92), np.float64(185.72), np.float64(330.36), np.float64(250.38)]"
2263,"[np.float64(45.04), np.float64(157.55), np.float64(383.82), np.float64(365.83)]"
2263,"[np.float64(403.55), np.float64(168.27), np.float64(536.96), np.float64(257.9)]"
2263,"[np.float64(797.41), np.float64(170.89), np.float64(1049.51), np.float64(333.88)]"
2263,"[np.float64(618.88), np.float64(172.88), np.float64(701.12), np.float64(220.11)]"
3473,"[np.float64(586.75), np.float64(181.95), np.float64(643.09), np.float64(227.64)]"
4095,"[np.float64(880.73), np.float64(180.61), np.float64(1129.85), np.float64(278.6)]"
4095,"[np.float64(656.56), np.float64(185.11), np.float64(722.87), np.float64(230.39)]"
3251,"[np.float64(562.19), np.float64(172.41), np.float64(689.09), np.float64(294.66)]"
7329,"[np.float64(222.52), np.float64(182.14), np.float64(343.98), np.float64(249.78)]"
699,"[np.float64(750.43), np.float64(184.37), np.float64(940.84), np.float64(276.22)]"
517,"[np.float64(344.08), np.float64(173.79), np.float64(484.37), np.float64(221.29)]"
6719,"[np.float64(518.78), np.float64(175.57), np.float64(660.64), np.float64(222.6)]"
5634,"[np.float64(338.57), np.float64(190.55), np.float64(483.45), np.float64(275.96)]"
2778,"[np.float64(700.24), np.float64(183.96), np.float64(801.16), np.float64(254.71)]"
2435,"[np.float64(328.3), np.float64(190.28), np.float64(492.73), np.float64(304.07)]"
3938,"[np.float64(284.44), np.float64(179.15), np.float64(486.25), np.float64(293.3)]"
3938,"[np.float64(719.98), np.float64(169.87), np.float64(793.95), np.float64(218.15)]"
5352,"[np.float64(596.58), np.float64(181.33), np.float64(701.05), np.float64(280.3)]"
5352,"[np.float64(724.12), np.float64(174.48), np.float64(853.36), np.float64(234.98)]"
6034,"[np.float64(695.26), np.float64(185.23), np.float64(786.55), np.float64(254.67)]"
1280,"[np.float64(516.49), np.float64(175.27), np.float64(638.22), np.float64(291.21)]"
1280,"[np.float64(732.03), np.float64(170.93), np.float64(906.04), np.float64(300.68)]"
4375,"[np.float64(380.81), np.float64(184.63), np.float64(503.36), np.float64(272.73)]"
4375,"[np.float64(587.57), np.float64(173.76), np.float64(636.14), np.float64(218.06)]"
7180,"[np.float64(429.44), np.float64(181.89), np.float64(518.51), np.float64(249.47)]"
5276,"[np.float64(610.34), np.float64(180.5), np.float64(724.91), np.float64(257.28)]"
7352,"[np.float64(580.95), np.float64(182.45), np.float64(678.81), np.float64(270.11)]"
4622,"[np.float64(696.44), np.float64(176.78), np.float64(845.73), np.float64(280.91)]"
2214,"[np.float64(157.92), np.float64(191.43), np.float64(424.09), np.float64(355.2)]"
2214,"[np.float64(515.26), np.float64(171.62), np.float64(585.34), np.float64(235.52)]"
5881,"[np.float64(412.87), np.float64(172.95), np.float64(556.65), np.float64(276.11)]"
5881,"[np.float64(743.37), np.float64(166.83), np.float64(955.57), np.float64(323.08)]"
4325,"[np.float64(279.58), np.float64(190.55), np.float64(430.22), np.float64(246.29)]"
3176,"[np.float64(226.22), np.float64(182.04), np.float64(356.63), np.float64(253.31)]"
2219,"[np.float64(435.37), np.float64(179.83), np.float64(501.85), np.float64(225.9)]"
3497,"[np.float64(118.6), np.float64(189.39), np.float64(450.21), np.float64(373.07)]"
5950,"[np.float64(670.57), np.float64(177.35), np.float64(742.32), np.float64(230.91)]"
6589,"[np.float64(596.61), np.float64(177.49), np.float64(659.1), np.float64(228.18)]"
6589,"[np.float64(42.58), np.float64(181.41), np.float64(325.36), np.float64(370.44)]"
6589,"[np.float64(364.86), np.float64(178.83), np.float64(520.29), np.float64(245.1)]"
5088,"[np.float64(595.08), np.float64(174.32), np.float64(638.91), np.float64(215.78)]"
5088,"[np.float64(901.84), np.float64(180.33), np.float64(1218.95), np.float64(374.0)]"
3332,"[np.float64(369.13), np.float64(180.26), np.float64(513.26), np.float64(281.66)]"
1060,"[np.float64(307.37), np.float64(183.37), np.float64(548.79), np.float64(300.97)]"
7299,"[np.float64(747.57), np.float64(140.38), np.float64(1100.83), np.float64(352.13)]"
7299,"[np.float64(471.6), np.float64(177.14), np.float64(519.42), np.float64(218.54)]"
2444,"[np.float64(558.02), np.float64(183.32), np.float64(614.08), np.float64(229.33)]"
2444,"[np.float64(150.74), np.float64(173.76), np.float64(395.89), np.float64(277.66)]"
4097,"[np.float64(565.53), np.float64(173.75), np.float64(618.82), np.float64(225.33)]"
2932,"[np.float64(108.45), np.float64(198.69), np.float64(431.64), np.float64(374.0)]"
3411,"[np.float64(693.45), np.float64(176.08), np.float64(897.18), np.float64(269.03)]"
2843,"[np.float64(584.49), np.float64(170.63), np.float64(639.58), np.float64(225.56)]"
2631,"[np.float64(1077.91), np.float64(178.2), np.float64(1204.52), np.float64(261.88)]"
1919,"[np.float64(387.65), np.float64(196.18), np.float64(484.86), np.float64(272.1)]"
1919,"[np.float64(715.23), np.float64(191.1), np.float64(869.19), np.float64(300.47)]"
3889,"[np.float64(754.96), np.float64(175.72), np.float64(824.32), np.float64(215.92)]"
5565,"[np.float64(553.04), np.float64(171.27), np.float64(712.45), np.float64(324.86)]"
5565,"[np.float64(241.27), np.float64(184.22), np.float64(343.6), np.float64(230.23)]"
6809,"[np.float64(197.04), np.float64(185.86), np.float64(381.11), np.float64(314.53)]"
3607,"[np.float64(688.47), np.float64(178.03), np.float64(970.49), np.float64(270.68)]"
6065,"[np.float64(502.32), np.float64(162.64), np.float64(547.7), np.float64(205.3)]"
545,"[np.float64(1010.68), np.float64(171.8), np.float64(1241.0), np.float64(251.18)]"
5930,"[np.float64(452.53), np.float64(189.5), np.float64(505.85), np.float64(239.63)]"
1718,"[np.float64(561.54), np.float64(190.5), np.float64(713.3), np.float64(278.93)]"
213,"[np.float64(695.93), np.float64(181.94), np.float64(842.89), np.float64(274.72)]"
3299,"[np.float64(702.33), np.float64(175.15), np.float64(785.47), np.float64(250.76)]"
3749,"[np.float64(262.17), np.float64(166.05), np.float64(475.45), np.float64(304.43)]"
3749,"[np.float64(587.82), np.float64(173.35), np.float64(688.13), np.float64(231.93)]"
2376,"[np.float64(140.71), np.float64(196.21), np.float64(438.29), np.float64(357.05)]"
6276,"[np.float64(462.37), np.float64(171.4), np.float64(532.55), np.float64(221.2)]"
4614,"[np.float64(590.99), np.float64(174.87), np.float64(637.57), np.float64(218.94)]"
4614,"[np.float64(703.18), np.float64(170.69), np.float64(842.53), np.float64(230.97)]"
101,"[np.float64(569.23), np.float64(177.21), np.float64(636.06), np.float64(240.52)]"
101,"[np.float64(106.33), np.float64(200.09), np.float64(220.09), np.float64(253.47)]"
1136,"[np.float64(751.1), np.float64(178.85), np.float64(941.4), np.float64(292.18)]"
4842,"[np.float64(337.91), np.float64(180.58), np.float64(472.08), np.float64(291.24)]"
4842,"[np.float64(751.92), np.float64(165.31), np.float64(918.03), np.float64(227.09)]"
2872,"[np.float64(756.09), np.float64(154.5), np.float64(1020.08), np.float64(247.52)]"
2872,"[np.float64(413.37), np.float64(180.75), np.float64(482.95), np.float64(232.92)]"
2872,"[np.float64(507.66), np.float64(178.05), np.float64(562.45), np.float64(220.68)]"
2172,"[np.float64(386.55), np.float64(182.1), np.float64(577.9), np.float64(285.4)]"
335,"[np.float64(456.45), np.float64(171.7), np.float64(543.78), np.float64(242.16)]"
335,"[np.float64(752.69), np.float64(181.01), np.float64(1000.64), np.float64(373.47)]"
2345,"[np.float64(318.44), np.float64(186.73), np.float64(470.38), np.float64(278.5)]"
2345,"[np.float64(697.18), np.float64(181.65), np.float64(827.64), np.float64(277.46)]"
2346,"[np.float64(551.75), np.float64(183.7), np.float64(603.09), np.float64(224.92)]"
2346,"[np.float64(162.25), np.float64(186.62), np.float64(245.41), np.float64(228.1)]"
4648,"[np.float64(123.86), np.float64(193.73), np.float64(306.39), np.float64(279.13)]"
4648,"[np.float64(289.68), np.float64(195.13), np.float64(473.16), np.float64(307.52)]"
62,"[np.float64(409.55), np.float64(177.73), np.float64(520.82), np.float64(250.74)]"
5522,"[np.float64(427.24), np.float64(187.28), np.float64(519.63), np.float64(249.88)]"
2687,"[np.float64(18.27), np.float64(193.64), np.float64(245.45), np.float64(287.91)]"
2687,"[np.float64(244.09), np.float64(176.87), np.float64(360.22), np.float64(246.61)]"
6169,"[np.float64(632.42), np.float64(168.43), np.float64(718.73), np.float64(225.23)]"
6169,"[np.float64(848.24), np.float64(167.3), np.float64(1073.59), np.float64(254.96)]"
2655,"[np.float64(515.84), np.float64(170.26), np.float64(559.03), np.float64(212.13)]"
3229,"[np.float64(357.56), np.float64(150.76), np.float64(493.85), np.float64(255.83)]"
2358,"[np.float64(454.29), np.float64(187.06), np.float64(533.53), np.float64(235.88)]"
674,"[np.float64(276.19), np.float64(188.51), np.float64(412.89), np.float64(270.87)]"
674,"[np.float64(746.78), np.float64(177.72), np.float64(961.13), np.float64(314.74)]"
6667,"[np.float64(569.49), np.float64(180.28), np.float64(610.34), np.float64(220.68)]"
2101,"[np.float64(807.17), np.float64(169.99), np.float64(1149.38), np.float64(345.33)]"
2101,"[np.float64(530.75), np.float64(183.74), np.float64(600.37), np.float64(231.33)]"
3647,"[np.float64(134.54), np.float64(170.32), np.float64(395.56), np.float64(284.79)]"
5562,"[np.float64(603.67), np.float64(176.86), np.float64(660.65), np.float64(229.32)]"
7000,"[np.float64(730.09), np.float64(184.58), np.float64(929.05), np.float64(322.8)]"
7000,"[np.float64(308.24), np.float64(181.79), np.float64(458.78), np.float64(279.65)]"
7000,"[np.float64(456.95), np.float64(182.84), np.float64(514.93), np.float64(227.13)]"
7000,"[np.float64(658.59), np.float64(174.92), np.float64(719.79), np.float64(224.66)]"
605,"[np.float64(413.12), np.float64(184.79), np.float64(514.79), np.float64(258.54)]"
605,"[np.float64(592.82), np.float64(176.8), np.float64(633.63), np.float64(217.44)]"
6366,"[np.float64(734.35), np.float64(183.35), np.float64(868.7), np.float64(265.59)]"
6366,"[np.float64(479.26), np.float64(178.97), np.float64(539.04), np.float64(219.66)]"
2006,"[np.float64(0.82), np.float64(176.16), np.float64(105.58), np.float64(218.73)]"
2006,"[np.float64(561.82), np.float64(171.63), np.float64(623.34), np.float64(232.96)]"
5012,"[np.float64(595.18), np.float64(174.61), np.float64(638.9), np.float64(215.95)]"
5012,"[np.float64(857.86), np.float64(178.26), np.float64(1148.17), np.float64(360.85)]"
2667,"[np.float64(10.96), np.float64(183.49), np.float64(209.46), np.float64(259.15)]"
4190,"[np.float64(647.02), np.float64(179.57), np.float64(713.54), np.float64(239.79)]"
